state_abbr,state_name,variable,date,year,month_num,month_abbr,count,count_est_float,rolling_12mo_count,source_value_type,period,percent_complete,percent_pending_investigation,count_is_estimated,estimation_method
AR,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,9,9.333333333333332,317.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,134,133.91666666666669,1786.0,data_value,12 month-ending,100,0.0384038849865586,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,577,576.9166666666666,6427.0,data_value,12 month-ending,100,0.426123550946647,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,92,91.83333333333334,1010.0,data_value,12 month-ending,100,0.0360663621062755,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,104,103.83333333333333,1291.0,data_value,12 month-ending,100,0.0257135510413988,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,37,37.333333333333336,393.0,data_value,12 month-ending,100,0.0139470013947001,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,45,45.0,411.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,128,128.41666666666669,1420.0,data_value,12 month-ending,100,0.173877192510733,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,21,20.666666666666664,218.0,data_value,12 month-ending,100,0.0261696374051351,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,28,27.5,165.0,data_value,12 month-ending,100,0.177696408378655,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,295,295.0833333333333,2868.0,data_value,12 month-ending,100,0.176506784985588,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,202,201.66666666666669,2009.0,data_value,12 month-ending,100,0.0025003437972721,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,28,27.666666666666668,348.0,data_value,12 month-ending,100,0.0698479220243198,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,123,122.91666666666666,1705.0,data_value,12 month-ending,100,0.0559440559440559,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,158,157.75,2146.0,data_value,12 month-ending,100,0.132268957253785,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,191,191.08333333333331,2274.0,data_value,12 month-ending,100,0.125727670421274,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,33,33.166666666666664,488.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,91,91.33333333333333,887.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,145,145.41666666666669,1493.0,data_value,12 month-ending,100,0.0168208578637511,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,51,50.833333333333336,463.0,data_value,12 month-ending,100,0.0999550202408916,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,12,11.5,72.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,265,265.0833333333333,3030.0,data_value,12 month-ending,100,0.483504222209073,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ND,North Dakota,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,6,5.916666666666667,61.0,data_value,12 month-ending,100,0.0852203554906258,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NE,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,10,9.666666666666668,94.0,data_value,12 month-ending,100,0.0361925443358668,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,44,43.75,361.0,data_value,12 month-ending,100,0.0431127398146152,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,251,251.41666666666666,2491.0,data_value,12 month-ending,100,0.231072127514088,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,50,50.416666666666664,619.0,data_value,12 month-ending,100,0.0885810919632791,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,34,34.0,370.0,data_value,12 month-ending,100,0.0412371134020619,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,214,214.33333333333334,2397.0,data_value,12 month-ending,100,0.517869535045108,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,352,351.6666666666667,4179.0,data_value,12 month-ending,100,0.0093737027464949,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,49,48.66666666666667,346.0,data_value,12 month-ending,100,0.124003903073671,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,54,53.75,550.0,data_value,12 month-ending,100,0.0460940758137799,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,69,69.33333333333334,557.0,data_value,12 month-ending,100,0.435409373069342,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,29,29.0,350.0,data_value,12 month-ending,100,0.0430997327816568,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,138,137.75,1557.0,data_value,12 month-ending,100,0.0423084757979849,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,4,3.9166666666666665,34.0,data_value,12 month-ending,100,0.0526648409521803,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,203,202.66666666666669,2809.0,data_value,12 month-ending,100,0.148685556410878,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,168,168.25,1822.0,data_value,12 month-ending,100,0.267576700358754,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,24,24.25,208.0,data_value,12 month-ending,100,0.0126806999746386,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,157,156.75,2015.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,20,19.75,212.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,127,127.41666666666667,1266.0,data_value,12 month-ending,100,0.0401485496336445,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,137,136.91666666666669,1336.0,data_value,12 month-ending,100,0.143845358158779,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,101,100.66666666666667,1172.0,data_value,12 month-ending,100,0.215644673228757,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,13,13.083333333333334,152.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AL,Alabama,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,81,80.91666666666667,,missing,12 month-ending,100,0.114102121398652,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AR,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,10,10.333333333333332,323.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,138,137.91666666666669,1804.0,data_value,12 month-ending,100,0.0383241231811495,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,603,602.9166666666666,6549.0,data_value,12 month-ending,100,0.428346476373771,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,93,92.83333333333334,1048.0,data_value,12 month-ending,100,0.0357454920962745,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,92,91.83333333333333,1287.0,data_value,12 month-ending,100,0.0256322624743677,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,34,34.33333333333333,402.0,data_value,12 month-ending,100,0.0140449438202247,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,37,37.0,409.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
FL,Florida,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,476,476.25,5589.0,data_value,12 month-ending,100,0.148759212928528,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,107,107.41666666666667,1426.0,data_value,12 month-ending,100,0.178510558137032,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,21,20.666666666666664,226.0,data_value,12 month-ending,100,0.02298190175237,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,18,17.5,170.0,data_value,12 month-ending,100,0.175364013178871,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,235,235.08333333333331,2928.0,data_value,12 month-ending,100,0.183277354346984,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,208,207.66666666666669,2069.0,data_value,12 month-ending,100,0.0037162748061343,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,30,29.666666666666668,354.0,data_value,12 month-ending,100,0.0659983029007826,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,127,126.91666666666666,1718.0,data_value,12 month-ending,100,0.0537380514256868,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,184,183.75,2173.0,data_value,12 month-ending,100,0.126235077767042,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,175,175.08333333333331,2269.0,data_value,12 month-ending,100,0.129881375010823,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,39,39.166666666666664,490.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,64,64.33333333333333,879.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,116,116.41666666666667,1495.0,data_value,12 month-ending,100,0.0141096189120201,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,39,38.833333333333336,452.0,data_value,12 month-ending,100,0.102048435672151,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,10,9.5,78.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,252,252.08333333333331,3066.0,data_value,12 month-ending,100,0.484470902358542,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NE,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,14,13.666666666666668,100.0,data_value,12 month-ending,100,0.0355998576005696,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,37,36.75,376.0,data_value,12 month-ending,100,0.0426894343649947,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,241,241.41666666666666,2510.0,data_value,12 month-ending,100,0.234161416854867,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,75,75.41666666666666,660.0,data_value,12 month-ending,100,0.0877227959647514,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,40,40.0,373.0,data_value,12 month-ending,100,0.0409344756001286,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,210,210.33333333333334,2412.0,data_value,12 month-ending,100,0.506426376082705,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,313,312.6666666666667,4190.0,data_value,12 month-ending,100,0.00935372445264,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,54,53.66666666666667,391.0,data_value,12 month-ending,100,0.122959080830478,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,65,64.75,594.0,data_value,12 month-ending,100,0.043323802096872,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,56,56.333333333333336,569.0,data_value,12 month-ending,100,0.413356395297705,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,23,23.0,349.0,data_value,12 month-ending,100,0.0518089974958985,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,135,134.75,1611.0,data_value,12 month-ending,100,0.0390502967822556,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,0,0.0,31.0,data_value,12 month-ending,100,0.0520562207183758,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,242,241.66666666666669,2848.0,data_value,12 month-ending,100,0.14808171607938,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,192,192.25,1879.0,data_value,12 month-ending,100,0.268556146536784,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,15,15.25,208.0,data_value,12 month-ending,100,0.0167686761130209,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,157,156.75,2025.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,14,13.75,214.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,122,122.41666666666667,1331.0,data_value,12 month-ending,100,0.0397789427325292,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2022-02-01,2022,2,FEB,102,101.91666666666667,1357.0,data_value,12 month-ending,100,0.142514011208967,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
